,Text,Date,Year,hashtag,Cleaned
117,@narendramodi #MannKiBaat initiative is really good. The residential welfare associations should also be empowered to a certain extent.,2014-11-09,2014,['MannKiBaat'],"['initiative', 'really', 'good', 'residential', 'welfare', 'association', 'also', 'empowered', 'certain', 'extent']"
118,.@AmirKingKhan करोड़ो रुपये लेकर ज्ञान बांट रहे हैं #MumKinHai | @narendramodi ji free में देते हैं #MannKiBaat,2014-11-09,2014,"['MumKinHai', 'MannKiBaat']",['free']
119,"गाँव से हूँ, सर-सर नहीं बोला जाता। भैया/दीदी का संबोधन देता हूँ, कोई गलती थोड़े ही करता हूँ।
#MannKiBaat",2014-11-09,2014,['MannKiBaat'],[]
120,@narendramodi @PMOIndia #mannkibaat me DAHEJ PRATHA ke baare me charcha Ho bahut jaruri hai,2014-11-09,2014,['mannkibaat'],"['dahej', 'pratha', 'baare', 'charcha', 'bahut', 'jaruri']"
121,#MannkiBaat there should be mutual respect among both man and woman,2014-11-09,2014,['MannkiBaat'],"['mutual', 'respect', 'among', 'woman']"
122,"#MannkiBaat stop objectification of women in Indian cinema, it will bring an implicit change in basic thinking since cinema has huge impact",2014-11-09,2014,['MannkiBaat'],"['stop', 'objectification', 'woman', 'indian', 'cinema', 'bring', 'implicit', 'change', 'basic', 'thinking', 'since', 'cinema', 'huge', 'impact']"
123,#ARealMan -&gt; @aamir_khan  http://t.co/FqEYXCuy3j @starplus @satyamevjayate #MannkiBaat #Satyamevjayate,2014-11-09,2014,"['ARealMan', 'MannkiBaat', 'Satyamevjayate']",[]
124,"@narendramodi: Sir, please also add Cigarette smoking &amp; Alcohol drinking in discussion of your next On-Air show #MannKiBaat.",2014-11-09,2014,['MannKiBaat'],"['please', 'also', 'cigarette', 'smoking', 'alcohol', 'drinking', 'discussion', 'next', 'onair', 'show']"
125,"शान्ति के उपासक 'विद्वान् 'की गरिमामयी चुप्पी,
एक हिंसक कुटिल 'षद्यन्त्रकारी' की वाचालता से बेहतर है।
 #MannKiBaat = #mann_ki_bakwaas
#india",2014-11-08,2014,"['MannKiBaat', 'mann_ki_bakwaas', 'india']",[]
126,"""#MannKiBaat Tann ka mail saaf ho sakta hai par mann ka nahi #SayNoToDrugs watch #ManaliTrance  http://t.co/bDJgskI6Fj "" @adeeb_semite",2014-11-08,2014,"['MannKiBaat', 'SayNoToDrugs', 'ManaliTrance']","['tann', 'mail', 'saaf', 'sakta', 'nahi', 'watch']"
127,"@KirtiAzadMP Ek Zamana Tha Jab #MannuKiBaat Ke Liye Desh Tarasta Thaa, Ab #MannKiBaat Bhi Sunayee Deti Hai ! :)",2014-11-08,2014,"['MannuKiBaat', 'MannKiBaat']","['zamana', 'liye', 'desh', 'tarasta', 'thaa', 'sunayee', 'deti']"
128,"Ek Zamana Tha Jab #MannuKiBaat Ke Liye Desh Tarasta Thaa, Ab #MannKiBaat Bhi Sunayee Deti Hai ! @mishrashiv @India_Policy @DrGPradhan",2014-11-08,2014,"['MannuKiBaat', 'MannKiBaat']","['zamana', 'liye', 'desh', 'tarasta', 'thaa', 'sunayee', 'deti']"
129,"Ek Zamana Tha Jab #MannuKiBaat Ke Liye Desh Tarasta Thaa, Ab #MannKiBaat Bhi Sunayee Deti Hai ! @RDATT26 @anilkohli54 @anilkapurk",2014-11-08,2014,"['MannuKiBaat', 'MannKiBaat']","['zamana', 'liye', 'desh', 'tarasta', 'thaa', 'sunayee', 'deti']"
130,"Ek Zamana Tha Jab #MannuKiBaat Ke Liye Desh Tarasta Thaa, Ab #MannKiBaat Bhi Sunayee Deti Hai ! @thekiranbedi @ashokepandit @ThinkersPad",2014-11-08,2014,"['MannuKiBaat', 'MannKiBaat']","['zamana', 'liye', 'desh', 'tarasta', 'thaa', 'sunayee', 'deti']"
131,"'#MannKiBaat , work is worship, if u r truthful and honest then u are incorruptible, I have followed my late father's footsteps @PMOIndia",2014-11-08,2014,['MannKiBaat'],"['work', 'worship', 'truthful', 'honest', 'incorruptible', 'followed', 'late', 'father', 'footstep']"
132,@shikha_shrivas so did I!Saw another poster now where Kejri promised to take ppl's opinions to PM via #MannKiBaat! He's smoking something!,2014-11-08,2014,['MannKiBaat'],"['isaw', 'another', 'poster', 'kejri', 'promised', 'take', 'ppls', 'opinion', 'smoking', 'something']"
133,"ਓਏ ਮਨਾ ਪਾਪੀਆ...  ਮਗਰੋ ਲੈਂ ਜਾ ,
ਚਰਾਸੀ ਲੱਖ ਜੂਨਾਂ ਭਟਕਦਾ ਰਿਹਾ ਏ 
ਹੁਣ ਤਾ ਟਿਕ ਕੇ ਬੈਜਾ ! #fb #mannkibaat",2014-11-07,2014,"['fb', 'mannkibaat']",[]
134,"I am not crazy.
I am special

...NO, wait...
Maybe I am crazy.

One second...
I have to talk to myself about this. Hold on...

#MannKiBaat",2014-11-07,2014,['MannKiBaat'],"['crazyi', 'specialno', 'waitmaybe', 'crazyone', 'secondo', 'talk', 'hold']"
135,"On PM Narendra Modi after 6 months to get marks on his government, then sincerely he should get 7 out of 10 #Mannkibaat",2014-11-07,2014,['Mannkibaat'],"['month', 'mark', 'government', 'sincerely']"
136,"That feeling when you don't even know what the fuck you're feeling.

#MannKiBaat",2014-11-07,2014,['MannKiBaat'],"['feeling', 'dont', 'even', 'know', 'fuck', 'youre', 'feeling']"
137,PM Narendra Modi is the biggest Marketing King but he also promises on development and progress #Mannkibaat,2014-11-07,2014,['Mannkibaat'],"['biggest', 'marketing', 'king', 'also', 'promise', 'development', 'progress']"
138,"Bhoot?

I NO LIKE BHOOT.

#Mannkibaat",2014-11-07,2014,['Mannkibaat'],"['bhooti', 'like', 'bhoot']"
139,Falling in love is much more fun than being in love #MannKiBaat,2014-11-07,2014,['MannKiBaat'],"['falling', 'love', 'much', 'love']"
140,"The first #mannkibaat  programme was broadcast on the occassion of Vijayadashami on 03 October, 2014",2014-11-07,2014,['mannkibaat'],"['first', 'programme', 'broadcast', 'occassion', 'vijayadashami', 'october']"
141,"#MannKiBaat ksohish bahut ki karne ki , sacchai share karne ki par har jagah Politics hai 
n twitter is no exception",2014-11-07,2014,['MannKiBaat'],"['ksohish', 'bahut', 'karne', 'sacchai', 'share', 'karne', 'jagah', 'politics', 'twitter', 'exception']"
142,"@narendramodi Make all Central Govt. Offices (at least) Paper Free, #SaveTrees #mannkibaat @narendramodi_in",2014-11-07,2014,"['SaveTrees', 'mannkibaat']","['make', 'central', 'govt', 'office', 'least', 'paper', 'free']"
143,@sambitswaraj what a great comparision.. #MannKiBaat Vs Madam ke mann ki baat.. LOL ;),2014-11-07,2014,['MannKiBaat'],"['great', 'comparision', 'madam']"
144,"@microrkl Long List
-
NaMo : #MannKiBaat
-
Diggi: #TannKiBaat
-
Sonia: #DhannKiBaat
-
Kejirwal: #DharneKiBaat
-
@sambitswaraj : #LogicKiBaat",2014-11-07,2014,"['MannKiBaat', 'TannKiBaat', 'DhannKiBaat', 'DharneKiBaat', 'LogicKiBaat']","['long', 'listnamo', 'diggi', 'sonia', 'kejirwal']"
145,"PM @narendramodi encourages use of social media for his #MannKiBaat broadcasts

Read: http://t.co/h2BHEmWHeQ http://t.co/dSy9LJdWZl",2014-11-07,2014,['MannKiBaat'],"['encourages', 'social', 'medium', 'broadcastsread']"
146,@arunjaitley &amp; @narendramodi sir govt needs to seriously review NPAs of PSU banks. Need action from Govt on this #mannkibaat clean Bal sheet,2014-11-07,2014,['mannkibaat'],"['govt', 'need', 'seriously', 'review', 'npa', 'bank', 'need', 'action', 'govt', 'clean', 'sheet']"
147,"People now want to take up social responsibilities,” Modi said on 2nd ‘Mann Ki Baat’ http://t.co/uHDqaMwyB7 via @narendramodi #MannkiBaat",2014-11-07,2014,['MannkiBaat'],"['people', 'want', 'take', 'social', 'responsibility', 'said']"
148,".@ChomskyFL Bhaiya-bhabhi ka order hai, ""Karlo India Mutthi Mein"". Asli baat 'Money Ki Baat'. #MannKiBaat",2014-11-07,2014,['MannKiBaat'],"['bhaiyabhabhi', 'order', 'karlo', 'india', 'mutthi', 'mein', 'asli', 'money']"
149,"“I was told that khadi sales increased by almost 125%,” Modi said on the #MannKiBaat http://t.co/uHDqaMwyB7 via @narendramodi",2014-11-07,2014,['MannKiBaat'],"['told', 'khadi', 'sale', 'increased', 'almost', 'said']"
150,PM Narendra Modi’s #MannKiBaat – Connecting with the masses through AIR http://t.co/uHDqaMwyB7 via @narendramodi @airnewsalerts,2014-11-07,2014,['MannKiBaat'],"['modis', 'connecting', 'mass']"
151,"PM Modi has invited people to write to him at: #MannKiBaat, Akashvani, Sansad Marg, New Delhi http://t.co/uHDqaMwyB7 via @narendramodi",2014-11-07,2014,['MannKiBaat'],"['invited', 'people', 'write', 'akashvani', 'sansad', 'marg', 'delhi']"
152,PM asked people to use social media to tell him about their views &amp; experiences on #MannKiBaat http://t.co/uHDqaMwyB7 via @narendramodi,2014-11-07,2014,['MannKiBaat'],"['asked', 'people', 'social', 'medium', 'tell', 'view', 'experience']"
153,PM Modi encourages use of social media for his Mann ki Baat broadcasts http://t.co/uHDqaMwyB7 via @narendramodi #MannkiBaat #PMOnAIR,2014-11-07,2014,"['MannkiBaat', 'PMOnAIR']","['encourages', 'social', 'medium', 'broadcast']"
154,"@narendramodi encourages use of social media for his #mannkibaat broadcasts
@PMOIndia 

Read: http://t.co/fpa2wbkHVE http://t.co/yg7d6v7p3S",2014-11-07,2014,['mannkibaat'],"['encourages', 'social', 'medium', 'broadcast', 'read']"
155,@narendramodi #mannkibaat - 2 People like me want to actively participate in Punjab politics doont get the chance as it is run by landlords,2014-11-07,2014,['mannkibaat'],"['people', 'like', 'want', 'actively', 'participate', 'punjab', 'politics', 'doont', 'chance', 'landlord']"
156,@narendramodi - #mannkibaat no. 1 - All developed and progressive countries require their ministers to do higher edu like MBA.,2014-11-07,2014,['mannkibaat'],"['developed', 'progressive', 'country', 'require', 'higher', 'like']"
157,'Nirmal Bharat Abhiyan' is now 'Swacch Bharat Abhiyaan' #mannkibaat,2014-11-07,2014,['mannkibaat'],"['nirmal', 'bharat', 'abhiyan', 'swacch', 'bharat', 'abhiyaan']"
158,@sardesairajdeep Your #mannkibaat,2014-11-07,2014,['mannkibaat'],[]
159,This is the way discipline is being maintained to have a beautiful society If a minister is late http://t.co/nIQJtLpIfn? #mannkibaat,2014-11-07,2014,['mannkibaat'],"['discipline', 'maintained', 'beautiful', 'society', 'late']"
160,"#mannkibaat It is very shameful and hurting that some fool organization threatening our PM, ALLAH will protect you.We are with you.",2014-11-07,2014,['mannkibaat'],"['shameful', 'hurting', 'fool', 'organization', 'threatening', 'allah', 'protect', 'youwe']"
161,#mannkibaat Sirji Please fix corruption in police department. For even passport police verification they take bribe.,2014-11-07,2014,['mannkibaat'],"['sirji', 'please', 'corruption', 'police', 'department', 'even', 'passport', 'police', 'verification', 'take', 'bribe']"
162,किरण बेदी  कितने लोग जनलोकपाल के द्वारा जेल गए अभी तक ???? #mannkibaat #Delhi,2014-11-07,2014,"['mannkibaat', 'Delhi']",[]
163,@centerofright Who is Aruna Roy? Some Queen? I'm Glad that Govt has stopped giving importance to such Activists!She can talk via #MannKiBaat,2014-11-07,2014,['MannKiBaat'],"['aruna', 'queen', 'glad', 'govt', 'stopped', 'giving', 'importance', 'activistsshe', 'talk']"
164,"PM #NarendraModi encourages use of #socialmedia for his #MannkiBaat broadcasts.  http://t.co/vZYfpTmoy2
#mankibaat #pmonair",2014-11-07,2014,"['NarendraModi', 'socialmedia', 'MannkiBaat', 'mankibaat', 'pmonair']","['encourages', 'broadcast']"
165,"मोदी के अपने लोगों ने ही उड़ाया 'स्वच्छ भारत अभियान PM Modi #mannkibaat #YesWeAreSerious
#ILiveNaturally http://t.co/3ixovbQROp",2014-11-07,2014,"['mannkibaat', 'YesWeAreSerious', 'ILiveNaturally']",[]
166,"Oh India, please legalize #marijuna #mannkibaat",2014-11-07,2014,"['marijuna', 'mannkibaat']","['india', 'please', 'legalize']"
167,We know what #mannkibaat means? It means #CheatingCleanIndia and #BJPKiMCDLoot for BJP. #BJPDoobMaro http://t.co/SgECdApLJf,2014-11-06,2014,"['mannkibaat', 'CheatingCleanIndia', 'BJPKiMCDLoot', 'BJPDoobMaro']","['know', 'mean', 'mean']"
168,I Sometimes see myself as a man walking in the dark with an oil-less lamp &amp; a matchbox without match-sticks. #life #mannkibaat,2014-11-06,2014,"['life', 'mannkibaat']","['sometimes', 'walking', 'dark', 'oilless', 'lamp', 'matchbox', 'without', 'matchstick']"
169,"At times, you are torn inside your own self, searching for answers of few questions who have no answers. What to do?? #mannkibaat #life",2014-11-06,2014,"['mannkibaat', 'life']","['time', 'torn', 'inside', 'self', 'searching', 'answer', 'question', 'answer']"
170,@SharmaKadambini ab desh ke dusre gandhi ji urf modi ji Ki #mannkibaat hoti h na aakaswani par. @narendramodi,2014-11-06,2014,['mannkibaat'],"['desh', 'dusre', 'gandhi', 'hoti', 'aakaswani']"
171,Neend aa rahi hai! #mannkibaat,2014-11-06,2014,['mannkibaat'],"['neend', 'rahi']"
172,@witchybitchygal Wah That's call #MannKiBaat,2014-11-06,2014,['MannKiBaat'],"['thats', 'call']"
173,@abpnewstv can someone show her how to tune into radio every month to listen @narendramodi talking #mannkibaat,2014-11-06,2014,['mannkibaat'],"['someone', 'show', 'tune', 'radio', 'every', 'month', 'listen', 'talking']"
174,"#mannkibaat – Connecting with the masses
http://t.co/yz4EDBkz3L",2014-11-06,2014,['mannkibaat'],"['connecting', 'mass']"
175,"""@ket25: NaMo shouldn't talk about his #MannKiBaat in Australia. May go the Bhajji way. #MonkeyGate""",2014-11-06,2014,"['MannKiBaat', 'MonkeyGate']","['shouldnt', 'talk', 'australia', 'bhajji']"
176,"मुझे आजकल खुशी ऒर गम दोनो बातो से परहेज है,,मुझे याद नही मै कब खुश हुवा था ,,ऒर कब मुझे दुख हुवा था,,जिंदगी मुर्दे जैसी लगती है,#mannkibaat",2014-11-06,2014,['mannkibaat'],[]
177,#mannkibaat minorities wounds will stimulate by inclusion of Girirajsingh in cabinet.,2014-11-06,2014,['mannkibaat'],"['minority', 'wound', 'stimulate', 'inclusion', 'girirajsingh', 'cabinet']"
178,NaMo shouldn't talk about his #MannKiBaat in Australia. May go the Bhajji way. #MonkeyGate http://t.co/v19IAacoB9,2014-11-06,2014,"['MannKiBaat', 'MonkeyGate']","['shouldnt', 'talk', 'australia', 'bhajji']"
179,The way ppl r confused over the national issue of #whatsapp ticks turning blue. Mr Modi might ve to address this on #mannkibaat,2014-11-06,2014,"['whatsapp', 'mannkibaat']","['confused', 'national', 'issue', 'tick', 'turning', 'blue', 'might', 'address']"
180,👍 “@ket25: @coolfunnytshirt NaMo shouldn't talk about his #MannKiBaat in Australia. May go the Bhajji way.” #FunnyMan,2014-11-06,2014,"['MannKiBaat', 'FunnyMan']","['shouldnt', 'talk', 'australia', 'bhajji']"
181,#mannkibaat  @narendramodi so many citizens hv alredy inform u abt destructive effect of #genderbiasedlaw #fakecases #crimeagainstmen,2014-11-06,2014,"['mannkibaat', 'genderbiasedlaw', 'fakecases', 'crimeagainstmen']","['many', 'citizen', 'alredy', 'inform', 'destructive', 'effect']"
182,NaMo shouldn't talk about his #MannKiBaat in Australia. May go the Bhajji way. #MonkeyGate,2014-11-06,2014,"['MannKiBaat', 'MonkeyGate']","['shouldnt', 'talk', 'australia', 'bhajji']"
183,@coolfunnytshirt NaMo shouldn't talk about his #MannKiBaat in Australia. May go the Bhajji way.,2014-11-06,2014,['MannKiBaat'],"['shouldnt', 'talk', 'australia', 'bhajji']"
184,"#mannkibaat promotes AIR &amp; IndiaPost :D
RT""@DDNewsLive Flood of letters to PM makes postal officials roll up sleeves http://t.co/LpRb0AXbCy",2014-11-06,2014,['mannkibaat'],"['promotes', 'indiapost', 'flood', 'letter', 'make', 'postal', 'official', 'roll', 'sleeve']"
185,@narendramodi @BJP4India Where are 15 lakhs..?  #mannkibaat,2014-11-06,2014,['mannkibaat'],['lakh']
186,My analysis on India's drug problem @httweets -#India on a 'high' with 7 drugaddiction suicides every day-http://t.co/D2nlM2UohQ #MannkiBaat,2014-11-06,2014,"['India', 'MannkiBaat']","['analysis', 'india', 'drug', 'problem', 'high', 'drugaddiction', 'suicide', 'every']"
187,#Modi’s #MannKiBaat has undoubtedly hit the bull’s eye with citizens &amp; given #AIR a new lease of life.,2014-11-06,2014,"['Modi', 'MannKiBaat', 'AIR']","['undoubtedly', 'bull', 'citizen', 'given', 'lease', 'life']"
188,"Ahead of #Modi's next #mannkibaat, HT data team looks at the drug problem in India @htTweets: http://t.co/tfP31nLA6F http://t.co/fK1hAn2IsA”",2014-11-06,2014,"['Modi', 'mannkibaat']","['ahead', 'next', 'data', 'team', 'look', 'drug', 'problem', 'india']"
189,"Bangla Motor car dilaa dey.

#mannkibaat",2014-11-06,2014,['mannkibaat'],"['bangla', 'motor', 'dilaa']"
190,"Tum se hi din hota h.

#mannkibaat",2014-11-06,2014,['mannkibaat'],['hota']
191,"JESUS.
#mannkibaat",2014-11-06,2014,['mannkibaat'],['jesus']
192,"WHY NO FOOD ANYWHERE?
#mannkibaat",2014-11-06,2014,['mannkibaat'],"['food', 'anywhere']"
193,"I feel so lifeless right now.

#mannkibaat",2014-11-06,2014,['mannkibaat'],"['feel', 'lifeless', 'right']"
194,Ohh ! Fir se #mannkibaat ..Sir #modi with all respect Zyada nhi ho raha !,2014-11-06,2014,"['mannkibaat', 'modi']","['respect', 'zyada', 'raha']"
195,#delhi #mannkibaat it doesn't feel gud to work on babaji ka bday #GuruNanakJayanti  #GuruPurab,2014-11-06,2014,"['delhi', 'mannkibaat', 'GuruNanakJayanti', 'GuruPurab']","['doesnt', 'feel', 'work', 'babaji', 'bday']"
196,"@PMOIndia #MannKiBaat
Sir we should ban begging in India to have a #cleanindia",2014-11-06,2014,"['MannKiBaat', 'cleanindia']","['begging', 'india']"
197,#MannKiBaat I love my India and Swaach Bharat,2014-11-06,2014,['MannKiBaat'],"['love', 'india', 'swaach', 'bharat']"
198,Modi Ji speech se time mile to isey bhi dekh lena..... #mannkibaat http://t.co/8oQv0eBor2,2014-11-06,2014,['mannkibaat'],"['speech', 'time', 'mile', 'isey', 'dekh', 'lena']"
199,Looking forward to the next episode of @narendramodi #MannKiBaat.,2014-11-06,2014,['MannKiBaat'],"['looking', 'forward', 'next', 'episode']"
200,People in villages are sort of disconnected from common facilities people get in cities #mannkibaat,2014-11-05,2014,['mannkibaat'],"['people', 'village', 'sort', 'disconnected', 'common', 'facility', 'people', 'city']"
201,.@timesnow should rename itself to #MannKiBaat #ModiNow,2014-11-05,2014,"['MannKiBaat', 'ModiNow']",['rename']
202,"Dear honerable PM you mentioned directly write to  #mannkibaat http://t.co/Sc130ksfUE.
I write many times but never replied.",2014-11-05,2014,['mannkibaat'],"['dear', 'honerable', 'mentioned', 'directly', 'write', 'write', 'many', 'time', 'never', 'replied']"
