,Text,Date,Year,hashtag,Cleaned
7157,"My #TAGs are Enough to Define What's in My blog 👍

#CambridgeAnalytics
#DeleteCongFakeNews
#DeleteNaMoApp
#DeleteFacebook
#DataLeak
#socialmedia
#ITMinistry
#HRDMinstry
#CyberSecurity
#Internet
#cybercrime
#MannKiBaat
#blog
साइबर दुनिया –एक भुलभुलैया
 https://t.co/IIRQeRTm1f",2018-03-26,2018,"['TAGs', 'CambridgeAnalytics', 'DeleteCongFakeNews', 'DeleteNaMoApp', 'DeleteFacebook', 'DataLeak', 'socialmedia', 'ITMinistry', 'HRDMinstry', 'CyberSecurity', 'Internet', 'cybercrime', 'MannKiBaat', 'blog']",enough define whats blog
7158,"@PMOIndia @PIB_India Empowering the rich and corrupt, transfixing India. #PeoplesVoice 
#MannKiBaat 
#TransformingIndia 
#DigitalIndia 
#NewIndia 
#FitIndia 
#Modi 
#NarendraModi 
#IncredibleIndia",2018-03-26,2018,"['PeoplesVoice', 'MannKiBaat', 'TransformingIndia', 'DigitalIndia', 'NewIndia', 'FitIndia', 'Modi', 'NarendraModi', 'IncredibleIndia']",empowering rich corrupt transfixing india
7160,Let's see when #MannKiBaat will break momentum of #DhanKiBaat,2018-03-26,2018,"['MannKiBaat', 'DhanKiBaat']",lets when will break momentum
7162,"#rrbonstrike We serve the unbanked, the illiterate, the poor, the senior citizens..we stand for all govt causes..when will govt stand for 10 lakh bankers #CPCforBankers @narendramodi @PMOIndia @FinMinIndia @ravishndtv @WeBankerss 
#bankers_mannkibaat 
#MannKiBaat",2018-03-26,2018,"['rrbonstrike', 'CPCforBankers', 'bankers_mannkibaat', 'MannKiBaat']",serve unbanked illiterate poor senior citizenswe stand govt causeswhen will govt stand lakh bankers
7163,"Dear PM Sh. @narendramodi Ji 

1. Unfollow hate mongers on Twitter
2. Tell ppl like @Shubhrastha to stop idealising Godse
3. Take strict action against Karni Sena, Bajrang Dal type fringe groups.
4. Remove Godse sympathisers from BJP and Govt.

#MannKiBaat https://t.co/oyrcBrkP3x",2018-03-26,2018,['MannKiBaat'],dear unfollow hate mongers twitter tell like stop idealising godse take strict action against karni sena bajrang type fringe groups remove godse sympathisers from govt
7164,"Modi is using Dr Ambedkar’s name for 'political gains': Mayawati
#Modi #Using #DrBRAmbedkar #Name #For #PoliticalGains #Mayawati #BahujanSamajParty #BSP #SamajwadiParty #SPParty #SPBSPAlliance #PrimeMinister #NarendraModi #MannKiBaat #PoliticalDrama #BJP
https://t.co/k2zNJvuhmv",2018-03-26,2018,"['Modi', 'Using', 'DrBRAmbedkar', 'Name', 'For', 'PoliticalGains', 'Mayawati', 'BahujanSamajParty', 'BSP', 'SamajwadiParty', 'SPParty', 'SPBSPAlliance', 'PrimeMinister', 'NarendraModi', 'MannKiBaat', 'PoliticalDrama', 'BJP']",modi using ambedkars name political gains mayawati
7166,"Modiji says:

This year marks the start of #Bapu150. I want to hear from you all, on how we can mark Gandhi Ji’s 150th birth anniversary. Share your ideas, attractive taglines, logo designs and more. #MannKiBaat https://t.co/494wgqbe3T https://t.co/9cnc4HB14A",2018-03-26,2018,"['Bapu150', 'MannKiBaat']",modiji saysthis year marks start want hear from mark gandhi birth anniversary share your ideas attractive taglines logo designs more
7168,Show Your Musical Talent Anytime! Perfect Pocket Piano! https://t.co/aQdGhBYSWT #RamNavami #MannKiBaat #RamNavami https://t.co/opmn705ysJ,2018-03-26,2018,"['RamNavami', 'MannKiBaat', 'RamNavami']",show your musical talent anytime perfect pocket piano
7170,You Don't Have to Carry Big Piano Everywhere! https://t.co/aQdGhBYSWT #TheSongOfBharat #Varunsays #MannKiBaat https://t.co/CbsUZYFZUc,2018-03-26,2018,"['TheSongOfBharat', 'Varunsays', 'MannKiBaat']",dont have carry piano everywhere
7172,"@VP @mlkhattar aap humare bhi #MannKiBaat sune aur  #DwarkaExpressway ka kaam jaldi pura karwaye 
@RaoNarbir",2018-03-26,2018,"['MannKiBaat', 'DwarkaExpressway']",humare sune kaam jaldi pura karwaye
7174,"Half of the Indian youth is busy fighting intellectual arguments with the Fake political accounts while other half is busy in making memes &amp; cracking jokes on twitter! 
Kaise badhegi phir economy? Kaise hoga vikas? Ghanta banega desh Superpower?

Actual #MannKiBaat 🙏",2018-03-26,2018,['MannKiBaat'],half indian youth busy fighting intellectual arguments with fake political accounts while other half busy making memes cracking jokes twitter kaise badhegi phir economy kaise hoga vikas ghanta banega desh superpoweractual
7175,"The first necessity for a healthy life is cleanliness. All of us took up the responsibility and the result is that in the last four years or so, sanitation coverage has almost doubled and risen to around 80 percent : PM Shri @narendramodi #MannKiBaat https://t.co/6obyzCv8qc",2018-03-26,2018,['MannKiBaat'],first necessity healthy life cleanliness took responsibility result that last four years sanitation coverage almost doubled risen around percent shri
7176,"#MannKiBaat #ChotaBheemSeSeekhoRG 
I am using @narendramodi app for sharing news..@AmitShah @malviyamit @BJP4Maharashtra @BJP_ITCELL_Maha 
Entire world sees India with great respect today: PM Narendra Modi during Mann Ki Baat
https://t.co/YtIiCxCt5E via NMApp https://t.co/orusuoSrqH",2018-03-26,2018,"['MannKiBaat', 'ChotaBheemSeSeekhoRG']",using sharing news entire world sees india with great respect today narendra modi during mann baat nmapp
7178,"Entire world sees India with great respect today: PM Narendra Modi during #MannKiBaat
https://t.co/buI69EW2k4",2018-03-26,2018,['MannKiBaat'],entire world sees india with great respect today narendra modi during
7179,"If you are very excited to know answer of questions that you have in your mind. you are making efforts and working hard to make reality your aspirations and you have patience, hope and confidence for this. 
It means you are alive, No doubt!

#MannKiBaat",2018-03-26,2018,['MannKiBaat'],very excited know answer questions that have your mind making efforts working hard make reality your aspirations have patience hope confidence this means alive doubt
7182,"@Prathosh @narendramodi First of all middlemen should be removed b/w buyers and weavers
i.e. weavers should be provided a platform to directly sell thier products to buyers,After that thier condition shall improve. #MakeInIndia #PMO #MannKiBaat",2018-03-26,2018,"['MakeInIndia', 'PMO', 'MannKiBaat']",first middlemen should removed buyers weaversie weavers should provided platform directly sell thier products buyersafter that thier condition shall improve
7184,"#MannKiBaat #डरो_भगवान_से
आज विश्व में सत भक्ति सिर्फ संत रामपाल जी महाराज बताते हैं, और किसी भी धर्म गुरु के पास नहीं है। Must Watch:
साधना TV 7:30 से 8:30 तक
@aajtak
@PMOIndia
https://t.co/k2TxjBNWrg https://t.co/odli7b6LG5",2018-03-26,2018,"['MannKiBaat', 'डर']",must watch
7185,"First of all Write 1000 times in ur Notebook that Full name of Bapu is ""Mohandas Karamchand Gandhi"" &amp; not ""Mohanlal Karamchand Gandhi"" which u have said Twice. Once in India &amp; then again in Madison Square Garden in New York. #MannKiBaat https://t.co/mmSNa1o6kA",2018-03-26,2018,['MannKiBaat'],first write times notebook that full name bapu mohandas karamchand gandhi mohanlal karamchand gandhi which have said twice once india then again madison square garden york
7186,"@PMOIndia @narendramodi_in @narendramodi 
#MannKiBaat of that village!!!!",2018-03-26,2018,['MannKiBaat'],that village
7189,"Yale University se Degree dhari bhi Cabinet Minister hai @smritiirani Vo @PMOIndia corruption mitane ki Baat karta hai #MannkiBaat,konsi Univ se MA kia hai,kab kia hai, koi ata pata hi nahi, vo samanta ki baat karta hai #aamjanta",2018-03-26,2018,"['MannkiBaat', 'aamjanta']",yale university degree dhari cabinet minister corruption mitane baat karta konsi univ haikab pata nahi samanta baat karta
7191,Rahul Gandhi Ji Chhota Bheem knows that commonly adked permission on Apps don't tantamount to snooping.:Smriti Z Irani #ChotaBheemSeSeekhoRG #ChinaDevelopmentForum #ChipkoMovement #MannKiBaat #TuesdayThoughts #MondayMotivation #RamNavami #InternationalDayOfHappiness https://t.co/EOfGcwPf0F,2018-03-26,2018,"['ChotaBheemSeSeekhoRG', 'ChinaDevelopmentForum', 'ChipkoMovement', 'MannKiBaat', 'TuesdayThoughts', 'MondayMotivation', 'RamNavami', 'InternationalDayOfHappiness']",rahul gandhi chhota bheem knows that commonly adked permission apps dont tantamount snoopingmriti irani
7192,I just took the #MannKiBaat Quiz. Try it now on the Narendra Modi App! https://t.co/hVeZLDz4rl,2018-03-26,2018,['MannKiBaat'],just took quiz narendra modi
